Line,GEBV_biomassfinalplant,GEBV_biomassfinalplot,GEBV_fruitlength,GEBV_fruitno,GEBV_fruitshapeindex,GEBV_fruitweight,GEBV_fruitwidth,GEBV_leafangledaily,GEBV_leafareadaily,GEBV_leafareadailyplant,GEBV_leafareaprojecteddaily,GEBV_leafareaprojectedplant,GEBV_yield
GPC01082,-20968.32226,-84551646.73,-0.159736219,-24.99081498,-1.905219926,25.59886712,1.791413852,-0.023896295,-1651.690537,-373.1205741,-907.019714,-218.2037352,0.248374875
GPC01083,-23057.06675,-83809863.41,1.59110343,-24.33336907,-1.240114946,27.47670887,1.834532511,-0.021943688,-1595.093167,-377.8909901,-943.4880448,-249.1367758,0.611496737
GPC01084,-21005.95306,-79228727.48,0.080836088,-8.003076283,-1.352769573,14.91246518,1.580157417,-0.023997475,-1469.098129,-344.7443552,-815.3474087,-206.8432785,0.136736136
GPC01085,-18321.32351,-72413054.18,-0.559981499,24.2878168,0.294735119,-5.903964004,-0.502175505,0.003873572,-1298.744709,-297.262577,-608.3541709,-148.8691828,-1.762747566
GPC01086,-28107.36278,-99175227.54,-6.897050899,39.41486825,-3.216570818,-9.392688219,-0.033531904,-0.003666861,-725.2934315,-169.1795055,-263.0537256,-73.84855931,-3.157419457
GPC01087,243.9480857,2131047.666,-2.470269097,25.96387884,1.084290243,-16.66928733,-1.074457588,0.027561877,331.5300693,128.5202313,202.9935548,61.82908681,-3.338423319
GPC01088,-21779.29131,-72045880.35,0.667608249,31.17010258,0.428215287,-10.30228004,-0.588090003,0.00372132,-610.3410324,-143.3606428,-243.1900965,-85.65207652,-1.315225817
GPC01089,-26859.18697,-106202243.9,-3.915249743,40.21230251,-0.741330956,-14.97631049,-0.608154655,-0.003559074,-1033.260354,-188.0860187,-507.5095614,-102.3372897,-3.395859067
GPC01090,852.8693621,5054014.115,5.200917326,3.322807444,2.779175726,-6.465252069,-0.548277396,-0.010868163,-523.856387,-116.8105443,-374.6639358,-100.4942496,0.521684363
GPC01091,-11004.67268,-46970713.4,0.009551556,2.863822177,0.148939994,-11.67746993,-0.497031494,0.0151479,-578.8399311,-90.91735318,-217.082878,-38.11573686,-0.864777462
GPC01093,-15541.7637,-63886774.33,-2.056280103,-15.72138146,-2.325798701,37.95681002,2.2372109,-0.015906331,-886.6972649,-187.8058238,-461.5173418,-111.5561329,0.844591727
GPC01095,-34527.95588,-126967821.3,-2.998576911,-6.754926921,-2.155775067,21.24758806,2.266803197,-0.019021661,-1753.961877,-421.086377,-885.9643861,-224.5741313,-1.03978117
GPC01096,-7634.049626,-22632911.62,-3.348192252,118.7006293,1.213889941,-27.84642166,-1.94754479,0.0257709,1014.588303,266.993645,593.3933701,158.5316337,-3.065315041
GPC01097,-16475.49586,-59992039.02,-1.166587162,9.110577196,-1.287132931,10.48454914,0.519578483,0.00350463,-338.448908,-42.12318136,-179.1017271,-37.1573244,-1.708248097
GPC01100,-34760.94341,-125938825.2,-3.078220482,24.62498501,0.340719526,-20.2694579,-1.415096028,-0.030711247,-1600.240094,-357.3709679,-926.4327276,-226.8790885,-4.353948889
GPC01101,-10658.87879,-37972722.22,1.393228217,-2.864923362,1.747271836,-11.60495846,-0.760361617,0.001457467,-497.8192542,-86.77563677,-239.1447152,-62.3625334,-1.3940428
GPC01102,-8695.606504,-35616978.91,0.607238371,11.78610701,0.834675002,-10.80107325,-0.836746512,9.67E-04,-602.0986799,-80.15994124,-319.0653444,-64.20261574,-2.080176386
GPC01103,-19485.79708,-76698976.97,1.338153777,-7.314138438,0.802447669,-6.657094871,-0.409704377,0.006110767,-1073.783935,-249.4115398,-548.7439153,-119.3759836,-2.188273444
GPC01104,-24617.00231,-95003387.55,-0.969721307,23.96737811,-0.021989358,-1.334037025,-0.252527738,-0.008379833,-1237.767405,-254.0246766,-634.2282608,-144.8995153,-1.608195806
